parameter_id,model_id,formula_id,symbol,name,category,data_type,unit,default_value,initial_or_prior_value,active_value,weight,weight_group,weight_group_target,weight_group_tolerance,min_value,max_value,formula_or_transform,source_or_rationale,calibration_method,sensitivity,code_ref,config_ref,test_ref,status,fact_level,unknown_task_ids,parameter_version,last_updated,source_selector,extracted_value,last_verified_commit,verified_at,evidence_hash,semantic_status,semantic_review_task_ids
PARAM-011,MOD-001,FORM-001,dynamic_temperature_threshold,dynamic temperature threshold,formula_constant,float,C,400,NOT_APPLICABLE - no separate prior evidenced,400,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-001,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:81,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:81:1,400,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:04217b50dadc62467eebfcbe700cf5de7ff527808477e2afd2aea5a6538e208c,MACHINE_VERIFIED,
PARAM-012,MOD-001,FORM-001,dynamic_eccentricity_threshold,dynamic eccentricity threshold,formula_constant,float,ratio,0.015,NOT_APPLICABLE - no separate prior evidenced,0.015,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-001,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:83,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:83:1,0.015,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:072e360a180312c5f234f620b84c4a9fe47275fbe59e9a7d432330e41ee62fea,MACHINE_VERIFIED,
PARAM-013,MOD-002,FORM-002,fault_vibration_threshold,fault vibration threshold,formula_constant,float,mm/s or input unit,2.0,NOT_APPLICABLE - no separate prior evidenced,2.0,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-002,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:143,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:143:5,2,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:32be029a5fc554c98b8f6927809ad503e53756a73c32b6417baad4ff8c886779,MACHINE_VERIFIED,
PARAM-014,MOD-002,FORM-002,fault_temperature_threshold,fault temperature threshold,formula_constant,float,C,450,NOT_APPLICABLE - no separate prior evidenced,450,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-002,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:144,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:144:4,450,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:bff18b35ed5231c7af784a63f27d6d5d0736a2a434cbcc016bb9554d2a0ebd70,MACHINE_VERIFIED,
PARAM-015,MOD-002,FORM-002,fault_speed_min,fault speed min,formula_constant,float,rpm or input unit,1.0,NOT_APPLICABLE - no separate prior evidenced,1.0,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-002,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:145,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:145:4,1,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:db4798f3111f8b97800ffe66897e4bb5a82b6ebe1e1938d55a544bb097476453,MACHINE_VERIFIED,
PARAM-016,MOD-002,FORM-002,fault_speed_max,fault speed max,formula_constant,float,rpm or input unit,4.5,NOT_APPLICABLE - no separate prior evidenced,4.5,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-002,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:145,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:145:5,4.5,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:f12e32bda47e21ffb93b34adb35827e0498a418aafcc9a769184b61751711376,MACHINE_VERIFIED,
PARAM-017,MOD-002,FORM-002,fault_vibration_scale,fault vibration scale,formula_constant,float,input unit,4,NOT_APPLICABLE - no separate prior evidenced,4,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-002,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:165,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:165:5,4,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:486794410d268278566311d9e0e2a05524dce6071be9605e136119e6cbe434d9,MACHINE_VERIFIED,
PARAM-018,MOD-002,FORM-002,fault_vibration_weight,fault vibration weight,formula_constant,float,points,35,NOT_APPLICABLE - no separate prior evidenced,35,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-002,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:165,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:165:4,35,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:754ebe184d9c3ddd3c795a5f8fa709c6e8c346bf3d1cf4890c6e5b7f9f09c862,MACHINE_VERIFIED,
PARAM-019,MOD-002,FORM-002,fault_temperature_scale,fault temperature scale,formula_constant,float,C,550,NOT_APPLICABLE - no separate prior evidenced,550,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-002,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:165,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:165:6,550,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:b3e94bd72dbd236ddef70bc64aa4cc924e548ce0eb604b4d2bce87dc32e05f36,MACHINE_VERIFIED,
PARAM-020,MOD-002,FORM-002,fault_temperature_weight,fault temperature weight,formula_constant,float,points,35,NOT_APPLICABLE - no separate prior evidenced,35,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-002,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:165,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:165:3,35,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:fa8f93c475b35c979a3d79c35534ac5978bbae13c03643ab41a85720856afaee,MACHINE_VERIFIED,
PARAM-021,MOD-002,FORM-002,fault_symptom_weight,fault symptom weight,formula_constant,float,points per symptom,10,NOT_APPLICABLE - no separate prior evidenced,10,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-002,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:165,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:165:2,10,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:6b26437c053135f889b7328090dd4819020684a2540e3e2f6057b9cb158cf6a7,MACHINE_VERIFIED,
PARAM-022,MOD-003,FORM-003,gear_wear_scale,gear wear scale,formula_constant,float,mm,3,NOT_APPLICABLE - no separate prior evidenced,3,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-003,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:209,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:209:6,3,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:0934eacfcc24d01e928cae44ec6463192e0d9e047d880f47c0a97cdde7b88e37,MACHINE_VERIFIED,
PARAM-023,MOD-003,FORM-003,gear_wear_weight,gear wear weight,formula_constant,float,points,45,NOT_APPLICABLE - no separate prior evidenced,45,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-003,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:209,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:209:3,45,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:0d5b5f16375e3227b7f6a68b224678ad3a1f39ebe09cff4c63672bca4ff455ec,MACHINE_VERIFIED,
PARAM-024,MOD-003,FORM-003,gear_crack_scale,gear crack scale,formula_constant,float,mm,80,NOT_APPLICABLE - no separate prior evidenced,80,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-003,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:209,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:209:7,80,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:1d3dd3adcf55d599e6491f5a2c5df75bf8d904bfb9fee9927bf93ac8ed1afe0d,MACHINE_VERIFIED,
PARAM-025,MOD-003,FORM-003,gear_crack_weight,gear crack weight,formula_constant,float,points,35,NOT_APPLICABLE - no separate prior evidenced,35,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-003,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:209,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:209:4,35,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:8295968b8b6984343765e8ce0130a9aacf141fc9618f64e14d431c03f74d3920,MACHINE_VERIFIED,
PARAM-026,MOD-003,FORM-003,gear_temperature_scale,gear temperature scale,formula_constant,float,C,180,NOT_APPLICABLE - no separate prior evidenced,180,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-003,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:209,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:209:5,180,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:2f4d83d4abea4c3b4b525324b1e79b94091250e9ea2e658de8982e56cf6c1c55,MACHINE_VERIFIED,
PARAM-027,MOD-003,FORM-003,gear_temperature_weight,gear temperature weight,formula_constant,float,points,20,NOT_APPLICABLE - no separate prior evidenced,20,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-003,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:209,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:209:2,20,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:31722521d910e3ecc5c484c700ba2849d2ff99af437d445c17cc165d26b04dc0,MACHINE_VERIFIED,
PARAM-028,MOD-003,FORM-003,gear_wear_material_threshold,gear wear material threshold,formula_constant,float,mm,1.0,NOT_APPLICABLE - no separate prior evidenced,1.0,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-003,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:212,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:212:1,1,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:859ba2969982d726c32aa00f646d6c9afa39afae8760904507736f1f7406362d,MACHINE_VERIFIED,
PARAM-029,MOD-003,FORM-003,gear_temperature_threshold,gear temperature threshold,formula_constant,float,C,120,NOT_APPLICABLE - no separate prior evidenced,120,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-003,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:218,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:218:1,120,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:687f15c508fda9659f2282243752474372129c102659552a8e6f6617b2d3c79d,MACHINE_VERIFIED,
PARAM-030,MOD-004,FORM-004,machining_tolerance_critical,machining tolerance critical,formula_constant,float,mm,0.05,NOT_APPLICABLE - no separate prior evidenced,0.05,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-004,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:275,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:275:2,0.05,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:79cb97726f70ebe534fadba3df67439e5de4b1fd3c4bc1d1d4deeccb67e44496,MACHINE_VERIFIED,
PARAM-031,MOD-004,FORM-004,machining_tolerance_warning,machining tolerance warning,formula_constant,float,mm,0.12,NOT_APPLICABLE - no separate prior evidenced,0.12,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-004,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:275,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:275:5,0.12,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:f87811af88353a2cc39cd729b8483d3fd8fc0d6ca82761f61dc45ddad3a6c043,MACHINE_VERIFIED,
PARAM-032,MOD-004,FORM-004,machining_precision_critical_score,machining precision critical score,formula_constant,float,points,35,NOT_APPLICABLE - no separate prior evidenced,35,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-004,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:275,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:275:1,35,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:1b463df1f1f6f6b1d73027b508f0acb49cf9b89438d3b4dc14140ece9ce94033,MACHINE_VERIFIED,
PARAM-033,MOD-004,FORM-004,machining_precision_warning_score,machining precision warning score,formula_constant,float,points,15,NOT_APPLICABLE - no separate prior evidenced,15,NOT_APPLICABLE,,,,NOT_APPLICABLE,NOT_APPLICABLE,FORM-004,EXTRACTED from code/config default,UNKNOWN (TASK-OPME-B-001: engineering calibration source not evidenced),High,OpMe_System/backend/app/services/analysis.py:275,NOT_APPLICABLE,OpMe_System/backend/tests/test_analysis.py:5,active,UNKNOWN,TASK-OPME-B-001,opme-rules-v0,2026-06-20,python_ast_literal:OpMe_System/backend/app/services/analysis.py:275:3,15,1fa711b5f480c78b2421d63bd9183939022d9ca0,2026-06-21T13:31:42Z,sha256:7a2db436d1ab384aa592b5902f61c02e087dce349cce191de68fc4efd7a9733e,MACHINE_VERIFIED,
